,Review,Polarity
37,love mobile redmi beautiful mobile law budgget,Positive
38,good option realme narzo c,Positive
39,problem type c port ir blaster,Neutral
40,product good protection back cover not provided not available market model pl provide suitable simple back case minium protection,Neutral
41,first bought dad old mi got please dont buy review scores battery backup storage camera rear front sensers build quality looks performance not gaming type phone cause g overall suggestion buy normal user wants long battery backup wa fb insta uthoob calls looks matters not selfie lover type personyou buy hardcore needs like video editing coding designing hardcore gamer selfie wala person thankyou p consider redmi prime second category,Neutral
42,value money product redmi best mobile rate comes ghz clock speed gb ram smooth liked battery capacity much play pubg continue hours full happy buyed mobile love mi brand much redmi iz lub,Positive
43,waste money camera quality poor even k range phone camera better full features miui clock icon not real time like mi phones one hand mode part miui u cant operate phone single hand display also poor means pixelated true colors fm not wireless works wired headphone,Neutral
44,product nice battery life also good apart camera quality not apto mark overall value money product issue not provide tempered glass back cover along handset provide things together overall fine thanks,Positive
45,got phone days found phone started heating switching starts lagging checked camera quality worse false camera slot inside lens infact say mi making us fool another problem policy amazon bad spoke executive told install servify app check phone assign agent checking phone first case try install app app not given satisfactory turn requires qr codes tried every qr code disappointed work nd matter assigning agent available area kind things permissible freedom sellers sell everything whatever want bad experience amazon,Negative
46,redmi decreasing quality thier phones performance good camera also good price phone feels weak fragile battery life awesome one complain os lot vulgar ads give phone parents issue,Positive
47,using since phone since week completely good experience camera got best potential best display battery speakers value money redmi best mobile overall best mobile,Positive
48,best price rangebetter ram management,Positive
49,phone hangs many times switch using watching video youtube incoming call show ringtone plays camera quality average phone performance average battery performance fine amazon services poor sends technician hard reset phone checks minutes say ok performance hard reset time days hard reset every phone works perfectly times technician checks minutes bad experience amazon services xiaomi product time,Neutral
50,specification good enoughbought attending online classes smooth tried streaming videos ms office files not seen lags not much gamer utilized hw charging time hours lasts day camera quality average major concern display phone operated outdoor brightness level low barely see anything sun light,Neutral
51,redmi smartphone launched th august phone comes inch touchscreen display resolution x pixels aspect ratio redmi powered octa core mediatek helio g processor comes gb ram redmi runs android powered mah battery redmi supports proprietary fast charging far cameras concerned redmi rear packs megapixel primary camera f aperture second megapixel camera f aperture rear camera setup autofocus sports megapixel camera front selfies f aperture pixel size micron redmi runs miui based android packs gb inbuilt storage expanded via microsd card gb dedicated slot redmi dual sim gsm gsm smartphone accepts nano sim nano sim cards redmi measures x x mm height x width x thickness weighs grams launched carbon black sporty orange sky blue colours connectivity options redmi include wi fi b g n gps bluetooth v micro usb fm radio g g support band used lte networks india sensors phone include accelerometer ambient light sensor proximity sensor fingerprint sensor redmi supports face unlock th october redmi price india starts rs,Neutral
52,writing review month use mobile quite good price range camera quality poor would suggest buy phone go redmi note poor camera quality bettery life good miui android good smooth performance hang normal usage screen quality good finger sensor quick amazon day replacement policy poor phone really defact get replaced model return buy another better model,Positive
53,bought mother learning use gb gb price really good touch responsive quick screen quality little dull sound output low compared redmi phones redmi needs work budget phones camera average not camera centered phone network reception battery power good last days normal usage overall good phone beginners elderly people start,Neutral
54,like phone not working manner self rebooting continually every seconds please mark issue start rectifying device production service centres not operated service manner actually manipulate customer instead resolving issues mi service centre aggarwal plaza mangalam palace k sector rohini delhi,Neutral
55,good features budget phone acceptable performance huge battery surprisingly light weight full day usage sees battery left screen resolution smooth highly recommended,Positive
56,camera good battery backup strong cost amazing phone,Positive
57,display better price spend rupees go redmi prime better fhd display good processor function good especially online classes also size display good online classes games mild okay camera really bad even light conditions good bright places close shots overall,Positive
58,bought unboxed budget friendly smartphone box contains smart phone sim ejecter pin w charger micro usb cable charging hd plus displayand operating system xiaomi latest user interface mi ui water coating price range display sound not bad better experience demerrits not fast charger ir blaster feature not available not big demerrits price amazing smartphone liked phone recommend friends budget smartphone many phones provided everything good redmi repeat budget smartphone recommend friends anything missed discuss sorry thankfully amazon customer amazon lover,Positive
59,genuine product loved phone actually bought mom birthday loved made india ban apps pre installed impressive overall worth buying totally budget phone good configuration ordered last night got delivery early morning fast impressive,Positive
60,specifications ok poor cameraboth cameras not gooddisplay brightness low dat lightperformance ok,Neutral
61,best budget mid range gaming good battery life u want better display go redmi prime fullhd display battery last days go usage miui misses features like super wallpaper split screen second space floating windows etc rectified ota updates good play pubg asphalt legends cod decent settings fingerprint looks really fast lock screen animations cool budget,Positive
62,bought phone parents play games spend hours social media battery life elders awesome usage mostly watching youtube whatsapp zoom calls ms teams common applications good gadget gb internal memory phone not going indicate memory low even receive social media forwards voice notes mobile came unwanted apps deleted setting happy clarity text font size apps appear cluttered notifications displayed clearly overall happy mobile,Positive
63,price high maximum,Neutral
64,bad experience mobile purchase mobile camera clearity not good poor quality,Negative
65,use dis cell calling txtin ball pool cell awesome smooth ui wat amazon really amazed tat manufacturing date ordered oct phone perfect game n take pics dis grt budget mob ty amazon grt xchange offer raghav happy,Positive
66,wish seen reviews purchasing phone front camera horrible wondering called specification ai enabled selfie camera even true would not recommend phone anyone disappointed,Negative
67,good look phone mh battery camera quality disappointing ir blaster c type port purchased redmi exchanging redmiy actulalky redmi far better redmi desire return one want purchase redmi phone go redmi prime avoid buy redmi,Neutral
68,osmamazing experienceall onemind blowing phonespecial thanks mr manu jainco founder milot thanks,Positive
69,cool phone awesome look good battery life average camera thought would heavy difficult handle held hand lightweight slim overall great phone buy amazing price,Positive
70,worried seeing negative reviews purchased happy good mobile overall performance upto level per price people expecting run high priced phones lots features overall good,Positive
71,buying product happy ist battery life hour never warm play hour continued game not warm batter products range,Neutral
72,got phone grandparents able get good deal phone nice big screen display average quality definitly good media consumption ui clear miui easy use camera poor thoughbut k budget go phone hands definitly good buy,Positive
73,best budget phone dear customers please remember price always directly propotional quality low price model lacks type c charging port type c port old pin sound quality really worst sincere advice spend go mi pro,Neutral
74,superb performance beautiful design excellent screen original warranty card back cover head phones,Positive
75,best phone buy rate ratingsfront camera rear camera fingerprint display low p resolution design facelock also detect dark size weight gm not easy handle,Neutral
76,gd,Neutral
77,camera not good tempered glass included overall package earphone set would handy battery susceptible says mah not sure charger head gets heated time says gb internal whereas already consumed built apps till date easily find accessories online like immensely available redmi note redmi prime,Neutral
78,best decision buy product redmi thank friend miit many features affordable price really looking forward,Positive
79,one best helping making content tik tok better double apple iphone xxxs max pro,Positive
80,looking good product quality not good value earphone tempered glass back cover,Neutral
81,ignore review end regretting camera quality phone worse ever click selfie look old person color texture say budget phone true even simple one megapixel camera times better camera not exaggerating battery also bit weak buy,Neutral
82,expect product mi low speaker sound compare redmi chipper performance also lagy whats app use without installed games apps smooth operation phone,Positive
83,phone good want buy budget smartphone go want buy gaming smartphone phone not good playing games phone lacking play game properly want buy budget smartphone go want buy gaming smartphones go battery life camera quality also good,Neutral
84,bought product based past experience redmi note really good time got disappointed purchasing product everything going fine first days sudden phone get starting auto restart interval less minutes not able use phone yesterday since auto restart soon unlock not satisfied product,Neutral
85,ordinary rs phone type quad cam lookwise great feature otherwise good pic quality display also poor bought flash sale overall average product,Neutral
86,first battery life amazing could go whole day without charging started lessen faster good camera price touchscreen receptive good fast processing one flaw found ultra saver mode phone stopped working within month beneficial keep phone night whenever click phone restarts,Positive
87,week usage writing review camera screen resolution video gaming experience nice battery charging taking little time expectations value money comparing mi dual primebut finally purchased one per preference thanks amazon prompt delivery,Neutral
88,please buy mobile worst mobile camera utterflop navigation like china guys face picture quality worst phone slow switching apps sound quality not good like speaker sound olden days functions request please buy redmi,Negative
89,redmi phone always best,Positive
90,need phone k decent features phone,Neutral
91,everything wonderful one thing important delivered time word explore happiness thanks lot amazon beautiful service,Positive
92,best budget mobile better go redmi prime,Positive
93,phone good segment love display clear detailing battery back super goor performance built quality finishing etc excellent part camera iam disappointed cz redmi need improve clarity camera considering company segment ok thats camera otherwise nice pack value money,Positive
94,thank uu amazon great delivery one day thanks product awesome superb go,Positive
95,worst service amazon seller one helping refund charging issues camera issue lot issues one fault need return policy eligible replacement not refund please someone help refund stuck item need per quality defective nd lot issues,Negative
96,heyhighly recommend buddha buddhi young go gb ram phone instead look premium phone looksbut heavy work ya thing camera quality really bad one,Negative
97,although battery backup nice last least one day miui also gives smooth display one thing fixed face unlock not working properly unlocks two different person slightly characters,Neutral
98,gb ram gb storagecolour blackdont buy mobile buy product image quality average comparing specification useless camera return policy replacing mobile big headache buy mobile,Negative
99,mi phone value money phone especially redmi think phone k range suggest u redmi phone good looking phone battery life long display quality feel better another phone processor good redmi,Positive
100,good low budget phone heavy work ui gets sec delay device simple works camera quality poor sound quality bad,Neutral
101,beautiful excellent super fast battery life good also improve long battery life compitable google meet zoom classes anyways good excellent fast mobile world,Positive
102,rupees want buy smartphone gb ram gb storage please buy smartphone go smartphones redmi time phone lagging running slow apps open slowly also camera worst part phone good battery stylish look,Neutral
103,affordable variant brands sale looks awesome budget device great battery life screen quality camera okay not great,Positive
104,mobile good gave star mobile starts heating use high brightness,Positive
105,note value moneycpu helio g display hd charger wcamera mp mp,Neutral
106,super clarity features,Positive
107,battery life good camera results awful display bad recommend buy mobile phone not able return mobile not joyful,Negative
108,according price good choicebattery optimization pretty good typse c fast charging takes longer charge screen quality also justifiable rangea little unhappy camera qualitycolors unrealistic could better overall experience good according price,Neutral
109,bad please buy oder got used product modern functions split screen also removed camera bad suggest budget buy redmi dual mp camera better budget buy redmi prime overall depends,Negative
110,mp selfie camera yu cnt expect good photo gives decent photo overall worth money back cover first used give sound display ossmm face lock finger lock good,Positive
111,poor camera quality mp paper acts like mp miui auto brightness issue sometimes gets dim unusable asked refund offering replacement another disaster not recommend phone,Negative
112,within two replaced mobile due sudden restart phone replacement also happened need rush sevice centre took days os change hope works better suggest dont even buy negative rating would rate star,Neutral
113,worst mobile phone xaiomi ever seen first bad experience xaiomi second day unboxing phone getting hang battery back worst even mah back not enough one day think duplicate mobile phone xaiomi want replace redmi prime,Negative
114,buy product worst product range image quality average comparing specification return policy replace mobile worst thing product company total waste money buy mobile ever,Negative
115,bad camera experience,Negative
116,excellent everything go waste time,Positive
117,simple review not product buy phone options please go even sound not loud not clear enough speaker mode camera really worst still confused mp camera mp mp condition love xiaomi products first disappoint,Neutral
118,team colour phone not per displayed picture colour totally different mentioned sporty orange n reality dark orange also quality camera pictures worst normal base model not worth spending money,Negative
119,browser not support html video pros colordisplaybatterymemoryspeeddesignprocessorfinger touchfaceunlockdedicated memory slot dual gcons camera upto markfront cam ok,Positive
120,please go realme c go phone realme c g price good camera quality compared phone g processor quite laggy sometimes buy realme c flipkart price phones would recommend realme c,Positive
121,best phone,Positive
122,used phone would like clear one thing want take phone clicking photos seriously recommend take phone ask performance amazing speed amazing storage gb problem,Positive
123,first people show us replace return item delivered product not good return replace another item show us policy cannot return replace another piece poor customer support phone redmi bad poor camera quality,Negative
124,good product,Positive
125,allover phone good go looking sacrifice camara quality camara quality not much good expected redmi,Neutral
126,dont phone display quality bad invest rupees extra buy redmi prime phone not actual redmi redmi c released redmi india not value money suggest buy redmi prime display updates not given waste buy phone,Negative
127,device closed suddenly not opening even reboot shocked able answer incoming calls happened days purchase disappointed functioning phone visited mi service center madhapur rectified defect phone working,Negative
128,handsfree not available phone sold propertier mobile number not bill mobile also good camera result not better,Neutral
129,amazon not mention country origin mi advertised made india earlier phone arrived noticed made china disappointed amazon,Negative
130,camera quality poor per details phone back front camera bothheating problem gaming quality much decrease redmi waste money redmi mobiles paisa waste phone dont buy phone,Negative
131,browser not support html video politely delivered good product expected thanks amazon,Positive
132,good mobile not much better old phone fine year part dustbin work use model not much good quality multiple features available phone,Neutral
133,not fast charging taking much time charging touch sense not goodi going replace giving back using redmi byback thise edmi redmi much slower avareg phone unhappy,Neutral
134,browser not support html video dislike not working well take much time back restore not playing online music music app slowing slow poor really dont like product please returned soon possible take,Neutral
135,awesome phone redmi long battery life enough prosessor gaming phone camera little bit shock quality phone value money phone redmi,Neutral
136,heating problem call ended mobile get heated charging time slow battery charging kept phone charging remaining minutes battery charge means battery percent not increasing take minute charge,Negative
137,happy performance looking mid range phone best choice,Positive
138,good product overall camera not good otherwise awsmmm jelly cover not,Neutral
139,received defective product packaging not proper phone start power onn starts plugged charging asked replacement still not cleared would receive product totally helpless,Neutral
140,best phone range excellent camera well features smooth experience really recommend everyone looking best phone price range,Positive
141,nice budget phone back camera quality poor except good phone parents grand parents,Positive
142,first mob amazon bad experience like local market product camera worst blurry images even sunlight display poorest picture quality dull refund option worst last shopping amazon unsatisfactory service aspects,Negative
143,really redmi valuable product methank mii really appreciate efforts serve customersgood battery life camera experience,Positive
144,really good budget phone excellent display budget gb gb wont get phones budget camera quality also excellent guys good value money,Positive
145,phone really good complaints phone battery battery life excellent power android miui bt whn click new phone says u cannot access update log dnt hv permission dnt know,Positive
146,battery performance not satisfied said label mah acts like mah battery,Negative
147,auto restart seconds reset contact saving problem problems found disappointed technical person available visit disappointed amazon service also,Negative
148,not worthy battery capacity not upto markscreen scrolling always laggy even company creates replacement policy days customer could not replace mobile good job amazon employees u guys suck,Positive
149,one worst phone ever buyed even redmi prime much better phone common problems found hotspot ghz band not supported due mi mover mi app not working plus apps not installing worst phone waste money phone,Negative
150,unexpected visual performance redmi amazon not even accepting exchange r return maybe defective product kindly recheck placing order,Positive
151,phone worst camera full grains camera contacted nearest xiaomi store suggested replace since suspect damaged phone amazon not ready replace also imei number phone not seems valid one,Negative
152,phone excellent price camera bad please want good pics buy mobile spend little bit buy good mobile,Positive
153,honestly say one budget phone family member love birthday time thanks delivery time easy payment mode,Positive
154,mi redmi working fine smooth good one battery life even playing pubg low heating giving good performance cost mi redmi worth,Positive
155,camera quality poorbattery performance badi think mistake buy product online best option local market touch feel product least live handsets online local market,Neutral
156,camera quality bad like mp nokia konly main point phonebut normal normal daily useage,Neutral
157,brought camera battery life amazed performance go,Neutral
158,awesome functions smooth enough camera definitely better older mi clicks clear pics everything works pretty much expected,Positive
159,great smartphone price range awesome battery life fast charging good display colours nice build quality camera also really stunning price range competitors stop thinking go mi redmi redmi iz lub,Positive
160,phone lic life brilliant battery nice dual camera great features price includes charger fast redmi mi great work technical field,Positive
161,good phone price range low price range phone teacher good happy purchase,Positive
162,one word pathetic regretting buying product please please please buy phone camera quality disgusting policy return refundi crying like hell wasted useless product,Negative
163,second space also cant exchange purchasing phone redmi not listed anywhere also always buy new one avoid getting used one got one like,Neutral
164,value money best performance rough tough use milove heating gaming mode camera quality superrr battery backup good average fast charge,Positive
165,bought days ago tell battery life camera good value money,Positive
166,color mobile not exactly shown much darker seen pics camera quality low camera result bakvas black black picture value money waste money,Neutral
167,received product overall satisfied sad redmi not giving screen guard mobile case ear phone etc realme provided stuff along mobile hence not happy redmi,Neutral
168,found everything good except camera camera quality not upto mark not photo freek surely go good one k,Positive
169,good quality good price thing added fast charging fulfillment product missing,Positive
170,decent phone price got camera however not good feel terms think redmi pro better battery life great product came excellent condition complaints,Positive
171,without tension buy redmi one best phone xiaomiprocessor battery camera perfect affordable price,Positive
172,sim ejection tool missing,Negative
173,good product price range iam purchase cashback scheme good product price range,Positive
174,perfect budget phone daily use features mi awesome really recommend mi friends relatives performance excellent fingerprint sensor also fast,Positive
175,product not expectation lot ad pop everywhere even lock screen requested return amazon person agrees replacement one week back however actin till bad experiance,Negative
176,charger not working comes heat mobile charger device connected,Neutral
177,nice handy phone purchased mobiles family good quality battery best camera quality,Positive
178,worst experience never buy zoom gets disconnected several time tube gets disconnected several time also video play lag ready sell second day buy never buy,Negative
179,amazon delivery good days return policy myth mobiles amazonbut phone average specially camera,Positive
180,get bill products product start troubling went mi service center asking bill first bill copy not gmail hard copy,Neutral
181,images blurr disappointed camera quality speaker rd camera back side show unnecessary given voice quality speaker low,Negative
182,nice product iam happy see product quality product good packaging good use product days results good suggest person buy product completely value money,Positive
183,decent phone price not gaming good normal uses wish camera could little better,Positive
184,camera quality low pricephone back panel not faircompany must change systems phone ascamera qualitypicture qualityscreen long not good compare redmi note proand back panel etc,Neutral
185,phone one different quality comes ram storage nothing extra quality earlier using redmi believe better redmi want give rating according quality mark,Neutral
186,redmi mobile phone good budget phone battery life longer camera quality not much better ok price,Positive
187,sharing experience redmi wonderful delivery got time seller good first impression phone positive good camera good battery decent camera redmi overall good mobile value money,Positive
188,usually redmi used provide silicon cases lack camera quality not upto mark,Negative
189,rcvd product per specification exchange process also easy thank,Positive
190,first bought thought triple camera saw specifications basically fooled design camera quality poor front camera bad k mobile overall performance good long battery life screen average,Neutral
191,redmi phone awesome phone comes k budget phonethat love mi think not even total india love phone,Positive
192,everything acceptable first one one dummy camera making foolish customer nd thing camera quality poor camera lover pls looking phone selfi related strictly prohibited purchase one,Neutral
193,good performance super display camera bad not worth mp not looking good camera phone great good battery great performance ui not good ok camera poor opening camera looks like playing sd video k,Positive
194,phone start many times minute nuisance product one dislikes product,Positive
195,overall everything good k phone performance good due gb ram processor overall worth take use good redmi lovers,Positive
196,phone auto restart problem days hour almost restart times appears ur return replacement date disappontted plus brightness low quality not expected,Neutral
197,best budget phone nice camera nice battery display quality good go thanks mi amazon fast delivery,Positive
198,expect big screenoverall good price range,Positive
199,camera really sucked one although budget phone battery life pretty good look ok definitely recommend tight budget cheerio,Positive
200,good product battery life good good value money recommend buy product good value money,Positive
201,always preferred redmi phones good battery back long time hope disappoint,Positive
202,nice mobile camera quality improved charging indication not phone easy handle back transparent case not review,Positive
203,mobile okay camera crap headset back cover mobile also not fast charging mobilerest fine runs smoothly,Neutral
204,worst defected product worst service provided amazon slow processor mic not working worst thing return replacement policy showing return option not work online shopping cheating,Negative
205,phone nice budget except camera quality get latest features k ram processor matches high end phones k may go phone definitely want budget phone,Positive
206,good mobile price,Positive
207,hanging lot screen quantity camera quality pathetic look like model phone,Negative
208,battery good screen size good camera quality not upto mark redmi whose camera clear sharper compared redmi though mp camera,Positive
209,worst phone buy heating issue sim slot network issue network automatically goes reboot phone regularly,Negative
210,nothing say like features price range one satand say wonderful product awesome features,Positive
211,earlier phone em using sony phone really love phone milove great sony camera best hardware brilliant ram storage,Positive
212,happy buy mobile phone best quality price high quality features low price excited get mobile,Positive
213,large display better performance low price hyper engine provided mediatek makes gaming experience smooth mah battery provides uninterrupted services throughout day mi redmi mediatek hyper engine,Positive
214,superb expectedwonderful must buy phones good studentsand amazing features like impossible,Positive
215,worst quality redmi even redmi far better redmi heating problem screen fluctuation time restarting redmi working worst quality ever buy product,Negative
216,think smartphone little bit practical narzo vareint drawbacks ui need lots improvement support fast charging,Neutral
217,get good phone range gb ram gb rom camera not good camera like feture phone battery overall good phone camera lover buy,Positive
218,product good nice product amazing product buy product product amazing product,Positive
219,nice mobile,Positive
220,camera not good better spend k k buy good phone,Positive
221,quality build phone average ok price range k,Neutral
222,best phone online classes battery backup also excellent childrens using phone two months online classes using daily hours giving months review problem,Positive
223,phone awesome battery life also good thing camera front camera good back camera bit bad not much yes definitely not worth want photography rest awesome,Positive
224,disgusting phone dont purchase camera quality poor display quality poor many features missing storage ram ok,Negative
225,pls buy phone worst phone phone ever saw camera quality worst even return replacement also headache phone not worth money,Negative
226,front camera not good everything working good got phone delivered days,Neutral
227,good phone form remi bigger brighter screen good battery backup days maxtouch face id awesome camera pritty decent compared variant,Positive
228,camera quality poor pictures quality like vga camera redmi note better,Neutral
229,seems good device price range camera terrible device seems slow ised long time,Negative
230,not performing per expectation specification importantly written made china back side attached picture considered proof sorry going return,Neutral
231,smartphone better redmi beacause old redmi phone going hanging using hour battery quality screen good one problem camera not well old camer better thi,Positive
232,brought brother law ok,Positive
233,really enjoyed love blue colour nice thanks amazon,Positive
234,device switched unexpectedly gets repeating want replace mobile still month not completed ian not satisfied device please find replacement amazon mi,Neutral
235,value money purchase phone friend happy,Positive
236,good value money mobile,Positive
237,mean phone way good budget camera quality also great overall satisfied deal look wise also phone great totally beautfiul display well battery lasts long problem faced,Positive
238,great device price loved look colour touch response really fast factory settings provided everything need thanks lot deal amazon xiaomi,Positive
239,cheap camera quality bad many adds phone phone got turned ad music quality average total product cheap quality,Neutral
240,browser not support html video not satisfied product bad product restarting automatically already replaced product problem phones,Negative
241,option give camera phone hanging every day dont buy phone amazon disappointed first time amazon,Negative
242,camera quality impressive mi night mode good buget mi slow motion video shoot balanced thing miprocessor good till today got lag mi,Positive
243,battery good camera clarity like redmi note models ordered carbon black received blue much need mom dint think exchanging,Neutral
244,one worst experience device automatically switches every sec error message find device unexpectedly,Negative
245,well made phone made india,Neutral
246,issues new phone camera quality dull cant install apps google chrome file manager overheat problems battery drain problem gaming,Neutral
247,phone worst plz buy product camera quality good slow process n exchange option n replacement option,Negative
248,good quality phone price camera quality could improved,Positive
249,fake product issue call connectivity purchased th october support customer care,Negative
250,price range best phone,Positive
251,dear team facing problem new set voice not clear also ringing sound slow full volume think manufacturing defect please need full,Neutral
252,redmi phone good battery life gamer watching movies,Positive
253,camara quality poor tried refund amount purchase phone option refund replace phone disappointed,Negative
254,app given rs less amazon,Negative
255,automatic switch handset days software not working properly hanging problem handset,Neutral
256,worst product quality responsibility amazon even reporting multiple times product quality customer service ignoring pleading testing given phone free,Negative
257,mic not working calls works putting call speaker complained multiple time amazon not ready replace defective phone horrible experience amazon st time,Negative
258,get screenguard back cover,Neutral
259,amazon selling fake product phone software got corrupted less one month mi product worth case amazon listed fake vendors never use amazon life,Negative
260,ordered pieces defective sound would drop middle call aware return window pieces must physically returned within window,Neutral
261,not good new set hanging working slow display bad cannot seen well even complete brightness applied,Negative
262,connect hands free jack totally damage not working whenever click upper volumn button also not working replacement duration also not able replace,Neutral
263,doubt budget phone works finegets heat playing online games back material poor low quality could better poor camera,Neutral
264,bought mom end season sale discount good product delivery boy good battery life awesome camera average rest super one best phones k,Positive
265,found front camera defective photos taken front camera blurs quality bad purchased three mobile previously one bad returning,Negative
266,phone good accessories incomplete distributor not happy distributor sa,Neutral
267,not good products west money display problem game not responding problems alsodo not purchase productthank,Negative
268,best budget battery life good screen good,Positive
269,like brand smart phone disliked features,Neutral
270,good product within price battery good front camera average back camera superb however useful,Positive
271,adopter not quick charging took time usual moreover warranty card user manual not enclosed box,Negative
272,nice phone recommend everyone,Positive
273,far picture quality concerned expect much battery functioning food,Neutral
274,value money liked camera performance quite handly con mi provide earphones fast charging,Positive
275,battery good performance good camera ok notification light already installed applications might not necessary not mi remote facility,Positive
276,poor camera quality bad performance touch response slow price worst phone,Negative
277,worst camera quality ever buy product amazon r considered selling product product sold r not going entertain u whether u r satisfied not,Negative
278,totally waste money camara quality bad not mp lens processer working like gb mobile prooved china made,Negative
279,not expected realme narzo best range processor not fast lag,Positive
280,fast support hanging mobile,Positive
281,camera quality averagegood battery lifescreen quality low,Neutral
282,bad camera quality though ram gb performance asus zenfone max pro good gb ram battery backup not good bad picture quality video call not satisfied,Negative
283,everything perfect happy product delivery not good camera phone others great,Positive
284,not good quality waster money,Negative
285,phene camera quality good good budget phone battery backup long totally phone value money display smooth really enjoyed phone redmi,Positive
286,camera not mark buying mobile camera buy processor good not heavy gaming otherwise light use good deal price,Positive
287,branded made china really disappointed,Negative
288,purchase item like quality cost not return amazon not accepting return item amazon executive not talking nicely also,Positive
289,worth penny spend,Positive
290,phone absolutely not good quality nice colour screen display battery back charged stays day easily even watching youtube videos regular pace overall good purchase,Neutral
291,everything good except quality camera not feel like mp camera taking pictures much blur images,Positive
292,good slim stylish phone battery backup good,Positive
293,friends dont buy phone lost dont camara clarity heavy weight screen clarity look like smart phone completely china product not india iam totaly dull,Neutral
294,working well value money,Neutral
295,good phone budget friendly nly draw back poor camera quality fine,Positive
296,realy redmi valuable product methank mii realy appreciate efforts serve coustomersgood battery life camera experience redmi lub,Neutral
297,camera quality good features little less samsung super handy light weight easy carry using redmi phones since hence features,Positive
298,nice big screen phone within good budget,Positive
299,using phone last month seamless experience specially battery life good signal receiving satisfactory worth money,Positive
300,want use phone base camera buy doc picture not clear day light mp camera see quality like less mp also speaker sound not clear others ok,Neutral
