,Review,Polarity
262,perfect complete package samsung years budget segment hd plus super amoled display looks good camera best k among mobiles polycarbonate back panel infinity display looks premium inspite metal back panel usefull grip one hand fingerprint audio quality battery backup descent practical daily usage thing samsung compromised processor minimum sd instead,Positive
263,best phone market awesome display mind blowing camera awesome battery price,Positive
264,camera quality low shot day time portrait option not available snap shot ok view resolution ok drag pic blur camera quality poor battery backup little bit ok touch ok nothing found good ring tones key pad smooth finger print ok face lock test yet notification bar light auto brightness not phone sensor not working properly box contains two sim slots working fine,Positive
265,camera superb performance good battery good speed also good heat,Positive
266,awesome phone nice display great full camera supports volte value money,Positive
267,superb mobile love battery good camera good frnt camera jst average qualitys excellent,Positive
268,beautiful display amoled screen decent rear front camera battery performance good charging slow heating live videocons notification light charger cable short stand charging board charging price high low feature fast charging hrs full charge swithed mode hrs mode average finger face unlock not quickly rate,Neutral
269,phone looks build quality good pictures videos taken front rear cameras good battery performance decent overall performance phone nice happy purchase thanks flipkart providing good products best price,Positive
270,using honor x mobile months compare phone not better honor x not expected type phone samsung company body plastic body bad quality star screen super amoled display not feel good star camera mp mp secondary camera mp superb nice shots front back also star finger print sensor not good take time open device,Neutral
271,excellent mobile camera superb mobile works perfectly loved much,Positive
272,awesome mobile attractive blue colour great performance lovely mobile thank flipkart,Positive
273,used monthsthis phone samsung gb not good old gb removed much old useful features like long screenshot automatic memory clean secure work properly lock app notifications anyone open locked app kine master video editor app work perfectly main issue edit video screen size small video quality low display quality cery low campared old samsung phone like j max,Neutral
274,since jan using phone till not seen hang issue camera output fantastic enough loudness get speaker phone phone speakers mounting system samsung given top right side area not good old type ok otherwise gv value money,Positive
275,nice camera good performance display good nice battery back fast charging love samasung,Positive
276,overall nice phone especially get awesome deal got one great offer flipkart using month find reason complain l battery backup excellent camera could better not samsung standards seem like mp not issue personally would recommend sure great service great offer flipkart thanks,Positive
277,dream mobile combination discounts got less k rupees good packing timely delivery flipkart using one week review mobile elegant look design front back cameras excellent good picture quality even dark gb ram gb storage capacity phone performance awesome lagging battery enough one day video streaming normal use screen di,Positive
278,best phone ever affordable price also samsung best flipkart superb,Positive
279,first sincere thanks flipkart bang time delivery giving offer bought huge discount best thing phone battery charging completed battery still bang even taking cells playing music though less normal usage super amoled screen mindblowing camera excellent fingerprint scanner fast,Positive
280,greatest phone superb display quality smooth phone camera good quality nice battery backup happy phone thanku flipkart,Positive
281,look mobile decent looking specially blue color slim fits easily hand display display good vibrant thing sunlight visibility bit less battery battery back awesome battery remains days moderate use camera camera quality superb one click background blur images easily front rear camera give clear pictures offer background blur images connectivity g connectivity,Positive
282,samsung always top phone chinese made phone compaired coming samsung best phone price range lags battery also good heating issues would percent recommend want phone budget,Positive
283,excellent phone comparison camera auto brightness adjustment available system update excellent speed performance good battery backup must phone referred many friends fast charging also available phone,Positive
284,nice phone nice camera selfi camera not focus update sim card g improve selfi camera next update battery nice quick charge support overall better phone,Positive
285,ordered mobile father conversant android using old version making earlier samsung smartphone slow happy new android interface customization possible dual sim volte mobile impressed ram rom although mah battery would nice big screened mobile still features brand price reasonable lag many apps open simultaneously,Positive
286,aftr using days finally writing review phone camera super duper good display amazing not fhd hd amoled display owsm bettry life good peope sayiing auto brightness auto brightness feature performance good loved thankew flipkart,Positive
287,bought phone month october received delivery within days well packed accessories handset nicely packed phone superb smooth use,Positive
288,hello buy phone puzzled j box written inside settings says j maybe flipkart gave easily phone masking e xclusively available flipkart cheap marketing strategy samsung flipkart atleast fair selling coming phone pros battery good even heavy gamers lasts one half day normal use screen didnt found difference yeah low pixel density bu,Positive
289,first would say thank flipkart quick delivery really impressed display verygood auto brightness sensor would good processor atleast present trend mobile world phone priced compare brands configuration overall phone good daily use not gamers,Positive
290,first big thumbs flipkart delivery got phone two days really like phone design even though phone made plastic huge screen looks really great mind plastic build bec buy case soon bother abt plastic back camera look great took pics looks good downside slow motion front camera also great phone really good battery life fast charge,Positive
291,good phone camera usual samsung finish performance good phoen worth money except samsung bloatware comes os got sd card slot big plus days twin sim,Positive
292,fabulous looking awesome galaxy love use hang problem heat good feature thank flipkart,Positive
293,hi using phone last days must say value money best featured phone available price range non chinese camera good battery last day normal usage screen fabulous find one thing missing fast charging available moto phones price range good,Positive
294,really awesome phone price little higher otherwise features best front camera not looks like mp look like mp,Positive
295,thanks flipkart best camera best display best price flpkart rs best chinese brand range,Positive
296,using phone almost month not satisfied lots cons st proximity sensor quite frustrating calling time display goes black u manually unlock power button nd display visibly pixelated not full hd display previous samsung galaxy j way better crisp display rd camera quality outdoor light front rear average indoor low light bad,Neutral
297,nice phone nice delhivery r satisfied product thank u,Positive
298,nice mobile awesome price colour nice blue perfect mobile perfect pricethankyou flipkart thankyou samsung,Positive
299,awesome product good battery backup osm camera things superb phone compare mi pro better mi pro awesome phone phone guys please buy,Positive
300,best class price camera also pretty good screen perfect movie game also fully hd display comes overall performance best go,Positive
301,good display nice performance heating problem value money important flipcart good service go,Positive
302,excellence price feels really good hand rear camera good compared front nice display missing fullhd screen good ui samsung really elegant brand phone,Positive
303,not good product plz buy price high good features using satisfy price product not good,Neutral
304,using since half year good product mobiles battery back good camera not good overall performance nice,Positive
305,worked well months like using year old phone camera good daylight battery performance ordinary without much net usage except whatsapp gets exhausted hours many times touch functions not work properly overall rated due features not satisfied considering brand like samsung,Neutral
306,overall product good display compared others awesome product works well battery backup good,Positive
307,purchase good range camera good battery also good updating one ui amazing screen not full hd amoled display good,Positive
308,signal strength weak supports p videos price better phones available brands better quality,Positive
309,took phone samsung phone still running well using old one months best camera best battery backup cool software updates samsung source dolby atmos headphone effect good guys issue nothing cool smartphone samsung mega brand trusted seller flipkart believed brought another one sister put two phone combined photo delivery cool behaviour deli,Positive
310,product amazing use gifted product person love mom,Positive
311,value money price range samsung phone gb ram gb inbuild speed clock camera good battery back good build quality good light weight display quality also good not like samsung samsung display better better colour resolution touch quality price range also good display quality gorilla glass love,Positive
312,good phone price range camera excellent compared samsung phone cameras price range definitely worth money,Positive
313,everything works fine nice product one ui update faced slowness keyboard activities reset working fine best one live focus back cam appreciable especially samsung galaxies best display satisfied,Positive
314,average real feedback using phone motorola device phone not capturing network changing phone dnc flight mode restart phone get work better anothe factor noticed communicating phone words clarify sound clarity not perfect audible not clear kind disturbance not one person felt calls looks good styl,Positive
315,tuch problum put call end botton not work properly phone tuch scren request kindly replace give new pcs,Positive
316,brought k review months use good cameras satisfied sound quality satisfied battery life lagging hanging satisfied display value money looking dual camera satisfied storage capacity within k go thank samsung satisfy special thanks flipkart fast safe delivery,Positive
317,brand name samsung thats dictates lot still not enough hold goodwill handset introduce snapdragon massive change samsung snapdragon instantly improve handsets performance look good feel gr hand overall performance good k,Positive
318,nice phone overall satisfied good choice want decent phone daily use purpose whatsapp fb insta nd obviously calling dont expect outstanding gaming performance yeah survive daily life needs bought uncle gift card discount offer happy price paid definitely value money,Positive
319,great camera night conditions not great macro photography battery average works excellent day normal usage pubg play hours single charge great build sound,Positive
320,flipkart service good perfect packing original delivery fast samsung company set high price product quality performance compare brand price range not suitable product cemera bettry fast chargingproduct suitable price approx thanks,Positive
321,nice phone not good gaming goood feature impressive,Positive
322,samsung not phone name trust phone company really good phone think value money thnk flipcart time delevery genuine product,Positive
323,awesome phone camera nice flash also seems good low light image backup battery incredibly high,Positive
324,nice phone good camera flawless fingerprint sensor touch sensitivity battery backup good charging quite fast company provided charger although not support fast charging options ram management good gb ram free normal usage not high end gaming playing pubg low graphics not give lags phone looks premium without covers not ambient light sensor option auto brightness adjustment,Positive
325,first android phone ios userbecause name samsungi bought special offer price believe nice great phone specifically love simple easy used professional user interface exclusive features samsung directly specifically secure inbuilt apps samsung secure types data protect enable disalbe option great apps hide apps protection password fingerprint option apps lock inbu,Positive
326,good good camera good performance good battery awesome display,Positive
327,best product price range best performance good camera quality display best battery life,Positive
328,months still feels samsung one best brand rd samsung phone hang lag im using phone extreme range like playing pubg least hrs per day always internet youtube hrs day min hr call still good wondering battery ok u phone like,Positive
329,samsung galaxy much better chinese brands terms display camera design battery many ppl thought battery back not mark worked btw u chose close background apps u dont run save battery phone didnt get hot even ur running apps background playing games using wifi loved design phone looked comfortable despite screen sizecamera galaxy underrated gives sharp,Positive
330,excellent phone good battery back heating sturdy performance not gamer kind use excellent pictures lost mobile theft recently used flipkart complete protect really quick helping sent link upload claim related documents surprise entire process really smooth thanks flipkart thanks samsung thinking product customers like,Positive
331,nice one loved nice battery back smooth handle,Positive
332,camera quality awesome nice performance battery not good ok managed day good product price,Positive
333,great phone reviewing months use hanging issue like earlier samsung phones better camera voice price competitive respect mi phones battery life awesome used youtube continuously hrs consumed battery good come back samsung,Positive
334,smooth mobile recommended awesome display superamoled complain display quality battery capacity best heavy use speakers could better cameras awesome metallic outer line useful best screen ratio could notification light,Positive
335,camera killer back camera better mobile battery backup excellent selfie good display best wow display fabulous gb ram working smoothly storage gb problem storage suggest buy delivery fast flipkart,Positive
336,good phone money screen camera really good really handy finger print scanner right point fingerprint gestures also supported notification panel access battery good one day use not,Positive
337,phone awesome camera good like live focus samsung played pubg mobile without lag great performance go phone buyed offer rs,Positive
338,design good dont like much camera section camera not good redmi note pro,Neutral
339,best product happy purchase samsung smartphones product quality would happy suggest purchase product plan,Positive
340,phone good give trust value aspect term quality term resale good samsung need take look processor even gb gb work slower letv max,Positive
341,product good flipkart shippiing not good delivery done ekart late plz work,Neutral
342,quite happy phone amazing device low price samsung camera better phones everything working perfectly vibrant display another feature phone face unlocking takes time recognise face low lights problem noticed far otherwise fabulous device gonna buy not regret worth purchasing,Positive
343,price segment phone good not best yeah good camera quality not much good sound quality also not good fond listening music speaker mode buy phone sound quality poor apart net surfing good processor works better terms frequency screen better inch since amoled screen complain screen quality spit dimension phone looks slim sexy impor,Positive
344,best phone awesome features fast secure safe delivery flipkart,Positive
345,using last two days would say great phone go battery good fast chargable especially speed takes extra time load pubg previous phone,Positive
346,bought month ago enjoying phone experience performance good camera superb battery life decent enough overall suggested phone price range,Positive
347,good prize good smartphone samsung prize flipkart try leg best performance,Positive
348,got republic day offer worth k really best battery standby hrs fast operation light weight n value price price range camera quality good,Positive
349,nice mobile got great camera display not great price supports p max flip cart clames zero emi sbi credit card asks interest n suddenly asking full payment bad experience sbi credit card,Neutral
350,recieved good time also nice quality camera smooth tuch slim bodyso happy,Positive
351,nice phone camera not good price nice rs best deal flipcart,Positive
352,superb mobile performance good display camera awesome build quality superb samsung,Positive
353,good mobile satisfied flipkart replacement service happy replacement product new product satisfying,Positive
354,awesome phone worth every penny high specifications phones available price range samsung device many people complaing auto brightness updating android available one feature loved dolby atoms audio quality like music back panal phone made made plastic fiber still looks premium overall happy product battery also good not full hd display sti,Positive
355,amazing product best suitable need phone high stotage ram battery biometric good samsung offers many built apps might come handy phone nuttshell phone suitable everyone,Positive
356,worth valuable phone amazing processing good camera battery backup fully satisfied super sevice provided flipkart,Positive
357,using six months writing using red mi note comparing found note smarter brightness control bad call receiving another call disliking notification light available closing alarm irritating screen reflects like mirror whenever using light condition note awesome reading simpler note fingerprint sensor screen not smooth many,Neutral
358,product works fine superamoled display provides rich aesthetics camera good needs minor updates mp shooter clicks excellent pics battery lasts day heavy usage data full day performance wise par doesnt lag gb ram gb internal j infinity selling online worthy buy office people need full day battery backup college students loves game click,Positive
359,nice colour nice camera things good got offer total charges pay features happy getting features less prize,Positive
360,mobile good camera excellent everything good hd display not good otherwise everything ok,Positive
361,one best mobile made excellent standards dont go china brands want budgetary phone go samsung phone samoled screen give immerse experience true colors plz go samsung want best viewing experience,Positive
362,phone nice gifted wife happy bought sale discount costs bank instant cash back much value money utterly satisfied till though months went purchase,Positive
363,best mobile love samsung mobile display good performance better durable best mobile onter company like redmi oppo etc,Positive
364,average phone range look wise good camera sound system not excellent good enough casual users screen display really good silky touch touch screen sometimes lags light notification button top fingerprint unlock needs improved terms software one pathetic fact ms office function not user friendly sometimes not work use phone reading not recommended buy ph,Neutral
365,love mobile really love awesome super thank flipkart,Positive
366,using month say best samsung phone got battery awesome full charge battery go till hrs g not used gaming lucky git mobile k flipkart sale camera good overall perfomance excellent,Positive
367,faced network issues camera not good people reviewed redmi note pro better clearity not ambient sensor change brigthness level not worth money,Neutral
368,best branded mobile price range front camera flash mp lens dual rear camera superb low light images battery mah easily lasts full day display inches super amoled screen express face recognition finger print unlock function last not least gb gb capacity dont think much buy,Positive
369,awesome phone love phone samsung put almost everything device great display v good brightness auto outdoor mode call recording dual volte available time one use jio sim slots finger print ok face unlock also working decently secure folder available battery last day worth buying got k,Positive
370,soo thought camrera would wow keep hopes calling voice person not clear otherwise love display amd battery,Neutral
371,excellent camera display used honor lenovo one much better terms signal quality pictures battery backup feel ex lenovo honor users yes using mobile data battery backup hrs go till hrs depends use,Positive
372,satisfied device high sensitive touch sleek design light weight good configuration best price recommend buying,Positive
373,completely satisfied phone thanks samsung company changing model well prices compete company like xiomi still need make lot improvement stay top indian markets,Positive
374,connection pointout camera not workable aa well notification battery time not proper maintained screen value mony compression nature type phone screening work much,Neutral
375,love samsung firstly thanks flipcart home delivery nice features samsung happy samsung price,Positive
376,alhamdulilah got phone time doorstep delivery range satisfied dual volte available mean jio sim one phone dedicated slots sims sd card phone like j back samsung mentions sm j not,Neutral
377,using phone since months phone works fine lagging issues yet best part phone camera really good features battery backup phone good enough last upto days heavy usage thing fingerprint sensor takes half second unlock little slow compared phones overall phone good worth buying samsung product,Positive
378,best quality best price best choice enjoy,Positive
379,good working smooth function attractive camera good price dual volte supported h nice look,Positive
380,excellent phone display top notch performance good battery average sound low looks wise great fingerprint fast faceunlock decent still working well like phone,Positive
381,awesome phone camera brilliant day light decent pics low light performance good battery drain fast pip mode apps chat video cool features,Positive
382,nice mobile rsafter days used pros nice camera super amoled display inch battery backup ram gb internal gb dadicated sim slot samsung brand value moneycons slow charger hd plus display not full hd video recording stiblization processor snapdragon back pannel plastic body looking nice,Positive
383,nice phone using last days liked much camera good,Positive
384,good product price range like camera quality screen resolution full display like finger sensor small ok good looking premium mobile devices recommend buyer buy phone interesting important thing mobile phone use sim lte network need change sim settings g g g like also use jio lte data telecoms companies lte data switch data option sim sim network lost,Positive
385,mobile replacement available refund not available iam not satisfied product not much better,Neutral
386,great product great camera best display good battery life best phone k range,Positive
387,really good phone dual camera slim design screen quality best part phone love camera shows nature colour not like oppo vivo beautification,Positive
388,good enough price looking durable phoneupsides good display good cameradownsides battery good enough regular day compass really difficult navigate using google maps,Positive
389,happy nice product like mobile good,Positive
390,good budget phone bought k offer good performance battery back satisfy stylish look performance,Positive
391,super amazing best display best camera quality best sound must buy total best phone budget,Positive
392,battery backup days normal use heavy use less days good back front camera display good colour reproduction good pixels clearly visible less sharpness lcd display good brightness contrast overall good brought offer period,Positive
393,used phone month pros cons according daily usage student techie used phone max conditions pros good basic performance descent design smooth n fast ui fingerprint scanner n face recognition works well good build quality battery lasts day triple slot dedicated slot sd card cons fast ch,Positive
394,even p good enough days samsung went p inch display one p would better choice opinion camera good battery backup ok performance ok gb gb good choices overall value money nothing impressive,Positive
395,good mobile happy mobile thankful flipkart delivering mobile next day courier service awesome thanks mr ramesh punctual delivering products correct time,Positive
396,nice phone worth money also thanks flipkart fast delivery good packing,Positive
397,brand name enough define product great phone range samsung matter ever competitor like mi moto oppo etc provides best class samsung user never get disappointed brand,Positive
398,yah nice smartphone like cameras ok display battery good like samsung go value money,Positive
399,awesome mobile handset price range camera phone good gb ram speed works smarter phone,Positive
400,best camera phone samsung not avid gamer best mobile better camera mi pro,Positive
401,excellent phone cost wise effective performance wise efficient,Positive
402,one star gave not quality mobile marvellous one star service flipkart years customer know like ordered phone exchange despite everything good delivery boy refused take back old phone stating flipkart not accept responsibility exchange delivery boy insisted balance cash instead showing interest take old mobile woul,Positive
403,mobile good camera beautiful sound samsung mobile phone sound camera good expect price mobile pura pasha oo shul,Positive
404,amazing go bought flipkart trust cons u also samsung get diffrence fast charging rest things better,Positive
405,nice phone use nd good experience sumsung mobile phone galaxy think good samsung phones awesome use many features,Positive
406,superfast delivery flipkart got device hrs ordering great device good camera quality display cost processor sd minimum coz k flipkart k gud processor needs advanced cost,Positive
407,best phone awesome features loaded perfect budget amazing camera performancepub g games high graphics without hang,Positive
408,phone good value money however gets heated upon prolonged usage like watching movies videos hour otherwise one doubt camera quality phone far better substandard chinese mobile brands even battery backup not bad work one half day full charge normal usage however would ice cake company would provided fast charger takes longer get charge,Positive
409,build quality good infinity good display also good camera quality little bit better j series blue colour classy look,Positive
410,suprb product cheap price excellent camera interesting features selfie bright natural clear phones loved,Positive
411,good one samsung awesome display great performance love camera phone value money samsung lovers,Positive
412,phone good using samsung camera super battery backup good totally thank flipkart,Positive
413,satisfied core really happy product phone really smooth use performace really great camera awesome pricw range really happy,Positive
414,amazing purchase love phone overall experience great camera display performance decent fluid one beat samsung software true smart phone,Positive
415,got big billion sale xtra percent hdfc bd crd good price expenaive otherwise k u get better mobioe phones better processor,Positive
416,good product value money also fast delivery good filpkart thank u,Positive
417,overall use days good mid range samsung way better midrange range mobile build quality say u buy ur budget k handy option,Positive
418,high price phone people not buy samsung phones price range k k got phone uncle k price k price within months performance nothing extraordinary expect good battery back big display fairly went day camera good portrait working nice face unlock feature nice old processor paper tried games verdict buy,Positive
419,using phone weeks definitely value money excellent display good processor consistent performance,Positive
