,Review,Polarity
51,good tv,Positive
52,none match picture quality sound samsung providing range havent found cons yet except dosent bluetooth connectivity best smart tv price range,Positive
53,awesome product nice pictures sounds videos features smarts values money,Positive
54,overall good product improvement sound system,Positive
55,good picture quality good sound good service good install,Positive
56,nice products wall stand not available parking instrument,Neutral
57,product awesome damages installed scheduled date value money,Positive
58,flipkart service best samsung operator installation engineer team bad according site app information engineer come within hours bt recieved one message engineer visit house installation led days not setisfied suggested please dont buy samsung products,Neutral
59,informed smart tv bluetooth,Positive
60,picture quality awesome sound quality good purchase brand samsung best choice,Positive
61,go,Neutral
62,excellent product multiple featuresmade india product,Positive
63,nice,Positive
64,worth spending sustainable product,Positive
65,not good picture quality installation process long duration time service not good,Negative
66,nice product,Positive
67,delivery fast installation not done till today please send samsung installation team tomorrow without fail,Negative
68,good,Positive
69,bad products response new delivered tv days filpcart bad pletform,Negative
70,price range tv excellent installation time poor take many follow ups,Positive
71,product superb loved sound quality good thank flipkart,Positive
72,good ledsound bass good nicc pasa vasul,Positive
73,good quality tv low rangefast deliveryfast good installationvideo quality audio functions really well,Positive
74,excellent quality excellent services,Positive
75,picture qualitysoundvaluem best futureinstillation not done technician not call not technician not send flipcard team,Positive
76,nice good,Positive
77,sound quality good display super always maintain quality value money speaker given bottom suitable wall mounting,Positive
78,good experience tv picture sound nice also installation time person came install friendly thankyou flipkart,Positive
79,good product,Positive
80,amazing,Positive
81,awesome go,Positive
82,superb far better mi oneplus realme,Positive
83,super,Positive
84,picture quality sound system good tv moreover fast delivery flipkart service really good,Positive
85,value money good service,Positive
86,think much buy,Positive
87,value money good product,Positive
88,good files not playing like avi etc picture sound connectivity excellent,Positive
89,excellent product use recently confirm quality shortly,Positive
90,awesome,Positive
91,good,Positive
92,filpkart good delivery time samsang customer person not good not setesfied samsang company,Neutral
93,awesome,Positive
94,good,Positive
95,good quality product,Positive
96,installation still days receiving tvvery poor service samsung india updated installation done delay occurred covid pandemic situation display quality connectivity tv really good compared budget brands available price bracket service support team flipkart trust worthy,Positive
97,good product delivery installation good service,Positive
98,thanks flipkart delivery installation completed scheduled time samsung tv excellent built apps netflix prime video zee direct remote ethernet wifi,Positive
99,good product valueabletmanay,Positive
100,good product valueabletmanay,Positive
101,good product price sounds clarity good slim super one,Positive
102,good service nyc smart led tv,Positive
103,not bad,Positive
104,best tv price super day delivery flipcart nxt day instalation go di not even think brands price,Positive
105,ok super quality tv,Positive
106,good products,Positive
107,good product reasonable price thank flipkart,Positive
108,super duper,Positive
109,nice,Positive
110,completely satisfied product also flifkart,Positive
111,nice,Positive
112,awesome feeling cost worth,Positive
113,best branded smart tv price comparison chinese brand,Positive
114,excellent video audio quality placed order th july delivered next day morning day technician installed,Positive
115,good picture quality sound good connecvity good,Positive
116,good product,Positive
117,pictures sound quality good,Positive
118,wooow nice product,Positive
119,good working welll,Positive
120,samsung tv quality wisefeatures wise realme tvi brought samsung tv bluetooth not available suggest buy realme tv headphones lagao aur jao,Positive
121,today tv installed samsung service man image quality bad image hazy,Negative
122,value money tv lacks blutooth otherwise sound display quality awesome would appreciate installation delivery time immediate installation forced write long para,Positive
123,awesome product picture quality gorgeous value money,Positive
124,speakers not gud table voice circulate also panel thin not gud quality installed hand marks screen still cannot cleaned price u get samsung cannot expect low quality,Negative
125,superb quality,Positive
126,tv installation technician not came bought rs wall stand not provided star tv picture quality good,Positive
127,poor delivery service,Negative
128,picture quality average sound quality best,Positive
129,perfect tv,Positive
130,perfect tv,Positive
131,grt product first time purchase worth value fully satisfied product well service grt experience,Positive
132,full waste money,Neutral
133,sound,Positive
134,super tv,Positive
135,value money,Neutral
136,internet connectivity not user friendly like chromecast use samsung mobile good connect mobile sound picture quality good like lg brand installing demo good got installed tv next day delivery thanks flipkart samsung,Positive
137,working good far issues,Positive
138,every thing nice,Positive
139,amazing,Positive
140,best budget hd tv market got best deal possible,Positive
141,good product many people watch together big screen sound quality connectivity also satisfying,Positive
142,excellent product,Positive
143,asom tv,Neutral
144,tv looks awesome price point picture quality sound quality best segment connects mobile within time value money,Positive
145,best v ever,Positive
146,great experience,Positive
147,n every quality tv jst osm good picture sound quality good packaging flipkart jst lved thankyou flipkart,Positive
148,good product,Positive
149,awesome product pricei like must purchase picture quality connectivity good thanks flipkart fast delivered product,Positive
150,good pic quality ver good sound qualit,Positive
151,perfect delivery timing,Positive
152,ok product,Positive
153,super quality,Positive
154,good product thanks flipkart sound good display good,Positive
155,excellent customer service excellent product,Positive
156,good,Positive
157,picture quality good like awesome,Positive
158,not android tizen basic installation guy not helpful call remot not bluetooth cant paired fully change channels inbuilt memory cant download single app want basic tv,Neutral
159,nice,Positive
160,worth money,Positive
161,honest quality sound much better products never get branded products range worth money,Positive
162,excellent product thanks samsung flipkart,Positive
163,amazing sound quality flipkart good service one day complete installation good behavior maza aa gya samsung sound dj jaisa,Positive
164,good,Positive
165,broken damage,Negative
166,nice product,Positive
167,bad service not best quality,Negative
168,nice smart tv tv supports tizen platform overall good product thanks flipkart,Positive
169,delivery expected date installation also day satisfied,Positive
170,realy good samsung cm tv realy good product service boy good samsung flipkart help dream complete,Positive
171,sound quality super need home theatre easily connect wifi,Positive
172,nice one buy lower cost,Positive
173,good product,Positive
174,month used nice display sound app go samsung running brand value money definitely not compare brand display quality display clear,Positive
175,good,Positive
176,good product thank ur support,Positive
177,nice quality good service,Positive
178,osm happy,Positive
179,tv quality good demo installation slow,Neutral
180,osm happy,Positive
181,tv quality good demo installation slow,Neutral
182,nice broduct,Positive
183,perfect product purchasing,Positive
184,product worth every penny economical smart tv definite choice,Positive
185,good product value money,Positive
186,amazing price range good pictures clarity sound thanks samsung product,Positive
187,fantastic picture quality good sound already using bravia found samsung much better deal terms value money,Positive
188,using tv month simply amazing fault saw seems lag times times happens otherwise good service seems good well issue dish box not knowing time called dish tv people samsung people next day happy product,Positive
189,tv amezing sound wonderfulconnection awesome,Positive
190,value price,Neutral
191,awesome product compare cost,Positive
192,give star tv tv make day awesome experience pictures quality sound quality connectivity service delivery samsung tv lowest price range best smart tv mi realme smart tv thank flipkart,Positive
193,good tv loved good,Positive
194,stopped working two months,Neutral
195,nice tv ar cost samsung always good choice fits perfectly medium size room,Positive
196,nice,Positive
197,excilent product delivery time flipcart instalation samsung day,Neutral
198,whatever write matter coz one going see lucky one find better options price range not specs offer quality service response customers problems one finest thats nyc day love u,Positive
199,nice product value money however voice operated feature remote also feel remote little disappointing overall still good option,Neutral
200,nice,Positive
201,tv mm jack audio option connect external speakers one usb port unnecessary additional hdmi ports worst smart tv remote samsung phone app tv buggy sluggish good thing screen quality,Neutral
202,pretty fair product prise range buy,Positive
203,good quality segment need buy,Positive
204,value money,Neutral
205,superb tv,Positive
206,super,Positive
207,good picture quality realy value money thinam flipcart samsung service also good service engineer spoke well good explanation thanks samsung also,Positive
208,picture quality good,Positive
209,good purchased flipkart,Positive
210,picture quality good,Positive
211,good purchased flipkart,Positive
212,nice,Positive
213,giving review month mention pros first picture quality outstanding samsung done tremendous work va panel get stunning natural picture quality also get picture quality settings adjust brightness contrast sharpness according needs w speaker sound quality awesome also choice adjusting sound different modes like sta,Positive
214,not compitable motorola cast view,Neutral
215,good product also great service samsung writing days usage quality product mirror playing connectivity scoring good number,Positive
216,good installation boy,Positive
217,product pretty good value money problem feel product external audio connectivity tv digital audio output requires daac digital analog audio converter audio home theatres connect kind not cool video quality superb audio quality also good someone looking good picture quality low rate inbuild audio tv good,Positive
218,super led tv happy raju mittal jagner agra,Positive
219,good picture quality,Positive
220,price range nice product,Positive
221,nice,Positive
222,month using tv sound quality picture quality good samsung service man not nice plus ruined walls according price tv best,Positive
223,happy purchased product,Positive
224,good,Positive
225,good tv,Positive
226,good,Positive
227,extremely amazing product price service good prompt,Positive
228,best one,Positive
229,good,Positive
230,tv,Neutral
231,good product nice service,Positive
232,budget tv sound quality good,Positive
233,best quality,Positive
234,nice product,Positive
235,good,Positive
236,imege quality super,Positive
237,days tv not bad experience,Positive
238,awesome,Positive
239,good product purchase satisfied,Positive
240,not per expexctation,Neutral
241,super tv hai thanks flipcart value money,Positive
242,one month say picture sound quality excellent sometimes faced problem connecting net product wise worth given price,Positive
243,purchased august month red line display poor quality iam disappointed buy samsung,Negative
244,awesome thanx flipkart,Positive
245,bad operating speed,Negative
246,nice led thanks flipkart,Positive
247,good,Positive
248,whatta sound seems like theatre,Positive
249,happy,Positive
250,good job,Positive
251,good product tq flipkart,Positive
252,good quality picture nice samsung price flipkart delivered date excellent work flipkart,Positive
253,good,Positive
254,using tv months performance good amount money,Positive
255,working properly dont know durability,Neutral
256,good product,Positive
257,food product,Neutral
258,excellent,Positive
259,fast delivery installation,Positive
260,per money good enough,Positive
261,happy,Positive
262,sound low,Positive
263,nice,Positive
264,ordered parents loved,Positive
265,nyc product,Neutral
266,product good,Positive
267,awesome tv first tv delivery fast tv perfect condition installation also nice installation service free even pay money stand service installation done samsung authorized person helpful looking budget branded smart tv also non chinese go one also installation service available samsung tvs thank flipkart person engaged deli,Positive
268,tv value price picture quality sound pretty good initially faced issues time issues screencast need switch tv multiple times phone screen gets connected also initially tv boot time pretty fast taking bit time boot might installed one app hotstar think one app make difference one major setback voice control,Positive
269,good one,Positive
270,nice smart samsung tv,Positive
271,outstanding quality fine picture better many brands,Positive
272,nice,Positive
273,good product,Positive
274,star,Neutral
275,service note good installation time bad instalment man number not message customer identification note timing installation compani response puver thedclass service may life,Neutral
276,nice quality,Positive
277,excellent,Positive
278,tv amazing,Positive
279,ok,Positive
280,writing feedback month tv working good setup box not hd still pic quality satisfactory sound internet connectivity also good goodproduct time price,Positive
281,good,Positive
282,product bought used flipkart service amazing ie timely tracked delivery prompt installation ordered separate tv bracket order tv installed bracket delivered cancel bracket promptly done maybe intelligence could built based contents order lose business,Positive
283,mind blowing,Neutral
284,good picture quality good sound output timely delivery installation amazing demo,Positive
285,product good delivery bad,Neutral
286,simply good,Positive
287,good tv worth pricepros really good display sound tried youtube videos tatasky hd sd channels tizen os really good simplified ui fast use including fast booting smooth experience apps bleeding issues panelcons main thing missing analog audio output dont rca mm audio output hdmi arc optical digital output u want bring audio improve power,Positive
288,good product price good service,Positive
289,technician well fitted everything told,Neutral
290,nyc,Neutral
291,fast installation awsome service samsung good picture quality clear sound,Positive
292,superb,Positive
293,branded company reliable,Neutral
294,gud product,Neutral
295,good nice product,Positive
296,good,Positive
297,awesome product good,Positive
298,nice look smart tv smar features best quality everything,Positive
299,good product,Positive
300,nice look smart tv smar features best quality everything,Positive
301,good product,Positive
302,good product,Positive
303,good,Positive
304,good,Positive
305,bluetooth missing point else everything ok,Neutral
306,good product,Positive
307,tv awesome installation demo late totally despointed,Positive
308,good,Positive
309,month tv not working blank screen seeing per experience return policy get ended tv not work doubt quality product,Neutral
310,bit sceptical spending big amount money television tv disappoint switching conventional led tv amazed picture quality tv pros awesome picture quality colors punchy picture sharp watched k content netflix looked spectacular p videos scaled looked decent better old full hd led tv sound quality decent tv w sound output dialogues clear,Positive
311,excellent tv price opted viewing distance comfortable us first thought wont good surprise fantastic volume sufficient room consideration w viewing angles great using tv month definitely say worth buy rather lg sony range offer qled price oled l k looks excellent major ott platforms netflix amaz,Positive
312,excellent buy gives living space great decor art pieces ambience mode picture sound top notch set movie mode standard bit higher green saturation connectivity works ease devices pops whenever device ready hd pictures amazing sound w really crystal clear even would able hear minute details pros good price similar model decor modes sound picture quality,Positive
313,descent tv picture quality always better tvs config k qled upscaling pretty good tv series looks better contents like movie ps earlier version not ps pro take look rtings review make sure setup pictures correctly upgraded sony tv inch viewing distance feet fit fine,Positive
314,first high value product brought online tv amazing pros awesome display awesome flipkart samsung installation service amazing audio quality thank god w speaker inch would recommend going w speaker tv cons costly per concept frame tv think india help unless big wall many frames think anyone would keep tv switch leaving home sleeping ar,Positive
315,frame name suggests decor tv get better configuration tv cheaper price one edge due aesthetics standby mode image gallery gives look art piece hanging wall wallpaper put slideshow keeps changing one connect another feature makes tv almost wire free due zero space stand frame almost attaches wall without gap,Neutral
316,beautiful tv amazing quality qled inch range best option people wanting latest qled hdmi technology go,Positive
317,tv inch absolutely value money picture sound quality amazing upscaling tv also really good really feels like watching k content hdmi hz panel freesync premium allm gaming friendly features makes future proof cons definitely low storage capacity left mb downloading essential apps apps not optimised android tv,Positive
318,feel worth every penny stands name looks exactly like frame u pay get art samsung though one connect box best part convenient one connect cable much thinner expected almost invisible awesome connectivity alexa built google assistant built connect assistant via samsung smart things app screen mirroring works seamless best option u want mess around wires inc,Positive
319,tv good picture clarity k netflix prime good smoothness feels little easy eye probably cos high refresh rate concern tv around inches think inch thinner would better gap wall mount not exactly gap design not completely single border art mode good need shell money free trial free art would solve problem alexa not,Positive
320,delivery placed order jun delivery tv done jun demo installation done rd july quiet impressive lockdown period tv pictures quality nice doubt samsung maintained quality track records tv also sounds purchased inches tv watt sound given specification real scenarios seems sufficient inches big tv people sitting minimum gaps,Positive
321,hellobought tv satisfied delivery promised within days set not want wall mount compared tcl qled tv though qled samsung choice brighter panel nits comparison nits price difference kpicture quality superb panel really bright clear even lit room problem blacks good though not oled standard colours,Positive
322,best tv price bought k cheapest tv hdmi hz screen refresh rate bought keeping future xbox one series x purchase mind downsides see viewing angles great installed bedroom problem blacks not purely displayed oled per se oleds far expensive upscaling works great part especially much action going movie gam,Positive
323,frame lives upto reputation ticks right boxes review days usage experience truly mesmerising picture engine superb job upscaling normal hd quality k watching movies treat tv speakers also good right sized room connectivity also easy convenient connected readily bluetooth soundbar art mode treat sore eyes samsung gives months free subscription eventua,Positive
324,installation demo mentioned free invoice service personnel charged additional wall clamp telling screws provided wall adapter not proper size either keep tv table stand pay extra ruppees simple metal clamp also protrudes wall another way making extra money told company provided wall fittings ensures proper screws also many excuses good tv picture quality,Positive
325,ordered tv delhivery people took days deliver product within city poor delivery service flipkart time samsung installation quick helpful tv almost perfect price point go nowhere buy tv budget try get k several offers running picture quality great guess need soundbar fully fledged experience overall must buy recommended tv price point l,Positive
326,recently got q qled model one better sound model reason os little laggy takes time load power lags good mins goes smooth wall mount beautiful colors vibrant sharp viewing angles also great except lag issue definitely bang buck,Positive
327,great tv picture vedio quality good art mode truly awesome remote bixby tizen os flawless responds well sound bass good small medium size room viewing angle good medium small hall refresh rate also good not yet experienced cons update cons ever find keep mind dont expect hd channels sports hd channels stream k definitely not overall tv good buy defin,Positive
328,awsome tv samsung samsung known display beast qled panel sound also loud watt speaker great sound quality right market not even single companies provide qled tv range,Positive
329,super impressed delivery installation tv happy overall purchase purchased bedroom massive great viewing experience deep blacks almost like oled uhd k optima projector screen tv certainly gives tough competition though size pretty impressed overall package find much use art ambient modes fancy things single wire makes,Positive
330,frame experience hanging wall great good quality material high clarity picture display ease operation good sound output best part one single wire tv clutter wires awesome,Positive
331,ordered days ago delivery installations done per timelines product excellent value money doubt tv loaded premium features connected wit sony ht system feel watching movie theatre also sd upscale good connect bluetooth ear headphones sound bar one negative thing frame bezel not available india get frame outlook apart things excellent rec,Positive
332,amzing tv really look like photo frame wall wish available different fram colours well otherwise picture quality great variety amazing effects applications provided,Positive
333,great product nice build quality viewing experience preferred many android tv not regretting colours vibrant clear getting software updates improving user experience easy search switch navigate sound completely depends upon video audio quality not much sound options available way much better chinese products made vietnam not india,Positive
334,absolutely loved tv bit costly worth price future proof hdmi would recommend anyone planning buy ps xbox,Positive
335,good tv specs tv good taht price think best buy recommend tv look specs price,Positive
336,got tv installed yesterday initial views tv exceeded expectations tv excellent far better options available price range,Positive
337,flipkart delivered days big thums installation got delayed chase samsung team not expected gave star product awesome picture quality connectity sound good art option fantastic see boring black screen anymore not use set art mode another level experience art collection good payed month got month free one conne,Positive
338,best tv range qled experiance nice go total worth picture qaulity sound awesome totaly awesome thanks flipkart fast delivery fast installation much happy product deal,Positive
339,wonderful experience first online purchase pay without received goods afarid tv fragile item every thing went well l recieved tv much advance compared delivery date given installation also completed hours initial reaction tv worth buying picture quality fabulous detailed review give days usage let thank delevery installation,Positive
340,beautiful great performance tv good picture quality nice colours bright totally qled got delivered next day order fitted samsung technician well fit,Positive
341,sony led tv separate apple tv device whenever wanted screen mirror phone seamless simply press screen mirroring button mobile screen tv via apple tv apple tv mobile wifi network got tv samsung frame tv connected wifi expected work similar fashion screen mirroring told sounds weird every time mirror content phone,Neutral
342,reason deducting one star lack internal storage since loaded many features like art mode ambient mode etc little storage frame claims gb storage installing app left mb storage acquired os preinstalled stuff probably samsung want tv got filled many stuff may affect performance samsung smartthings mobile applica,Positive
343,go got nd thought already samsung tv nu series bought lak years ago conventional led back lit panel wanted buy qled time cost qled way high around laks accidentally saw tv flipkart killer price k worrh every penny spend enquired local stores tv quoted price around lak next moment placed order flipkart,Neutral
344,unfortunately product received defective one raised replacement request would updating rating replaced product used days tv automatically switched refused turn samsung tv terms call boot loop samsung technician came investigate issue reported one connect cable one connect box problem asked raise replacement request,Negative
345,picture quality good,Positive
346,edit post days flipkart samsung delivered faulty product within days stopped turning samsung service guys came examined confirm one connect box faulty spare parts handy disappointed heartbroken samsung one connect box not working poor quality productsreview otherwise long research youtube electronic stores choosen frame tv happy decision truly beautiful,Neutral
347,writing review days usage picture quality sound good frame feature also good firstly thought never use frame love cons found samsung app store bit laggy certain time,Positive
348,though installation delayed days technician put best efforts make look like real frame tv great price go get familiar entire features product new one update cons came across,Positive
349,good hdr picture quality dark aesthetics good tizen os needs improvement earc connection keeps disconnecting soundbar samsung resolve soon,Positive
350,never regret decision buy tv tell longevity using around couple months present awesome viewing experience best tv price rated,Positive
351,got installed today picture quality amazing looks perfect wall gap installation surprisingly sound quality great slight base well watching hdr k contents satisfying highly recommended,Positive
352,best part samsung connect box,Positive
353,got delivered expected satisfied ways except tv phone connectivity little hard need turn bluetooth gps wifi not easy time connect easily mirror cast start second confuse ordering go,Neutral
354,nice offering samsung rather perfect one would say one dilemma budget permits go sd upscaling not disappoint adds elegance ur room well simply rounder negative unavailability customisable frames,Positive
355,stunning picture quality sound look gorgeous looking tv value money stars flipkart delivery quick installation well downside unavailable frames selection india looking white frame hope coming days able order one online,Positive
356,would rate samsung frame tv solid picture quality performance rating way flipkart sellers fooling customers ordered tv fiipkart sale period samsung website k delivery done within days th august waited another days installation guys come installation samsung guys arranged flipkart opened box see gap wall mount missing,Neutral
357,product best flipkart delivery service pathetic lack support timely update,Neutral
358,amazing tv price range looks amazing great picture quality overall satisfied,Positive
359,frame tv brilliant flipkart delivery installation equally good major missing element samsung not give frame ther tv actually frame main usp tried buying tv samsung website samsung team clueless even escalation ceo escalation not help,Positive
360,best tv rs,Positive
361,nice product,Positive
362,found everything good sound well picture oneconnect box,Positive
363,tv awesomeyou must buy value money picture quality awesome delivery expect awesome,Positive
364,comparison product price,Neutral
365,like samsung,Neutral
366,company provides customizable bezels tv around world unfortunately frames provide tv,Negative
367,best product one,Positive
368,day purchase installation donesamsung not respondingflipkart says worry sirno one responds phone calls,Neutral
369,awesome tv loved,Positive
370,good tv go picture quality tooo good excellent deaign connectivity feel internal memory low thats tv absolute value money,Positive
371,overall tv best buy picture quality also extremely good k k downside sound output bass good picture upscaling also descent flipkart delivery samsung installation services fast good connectivity tv not good u r thinking buy tv u budget less definitely go believe u not get wrong,Positive
372,fantastic tv great features,Positive
373,awesome purchase remote bixbe not working,Positive
374,awesome tv never disappointed tv value money art mode fantastic,Positive
375,flipkart decided update status tvs lying floor thier box installation done course flipkart response nobody calling,Neutral
376,one rd purchase past month office room bedroom living room office room love exceptional quality technology used,Positive
377,awesome product buy itbut issues mirror casting phone,Positive
378,superb quality value money go,Positive
379,amazing quality amazing soundlooks stunning home,Positive
380,go stylish look,Positive
381,awesome picture quality wire management sound quality also best price segment,Positive
382,unique style concept value money compared models market one style connectivity performance good overall awesome product,Positive
383,writing review use months really flat wall picture quality really good sound also fear enough watt hdmi usb one hdd pen drive remote really cool minimal small change airtel dth channel remote likeos samsung tizen big app ecosystem like androidits little faint kind blurred picture quality compared oled not easily measurable eyes,Neutral
384,bad experience samsung never ever purchase tv,Negative
385,tv really splendid smooth one go without second thought drawback frame one not provided samsung drawback name shows frame tv not included box pic quality goodaudio also ok good badbest purchase sale save money,Positive
386,features good need think buying cheap price qled technology,Positive
387,not perfect android tv worst case installing apps,Negative
388,value money inch segment budget k not find anything better budget lakh plus inch go sony x x,Positive
389,price high sumsang branding must front,Neutral
390,great tv good set features quick delivery flipkart price ok get pros outstanding picture sound quality picture frame functionality design one box visible wire clutter great connectivity samsung phones mirroring etc cons analog audio output user manual useless smart things app tv phone complicated not practicalmy one major gripe mm audio found anyw,Positive
391,tv delivered day mentioned picture sound quality perfect,Positive
392,tv keeps switching continuously every second,Neutral
393,picture quality awesome sound quality also good medium size room issue ott application netflix apple tv prime video working fine zee sony liv hotstar not working fine hung frequently not optimised tizen os samsung work also limited application available download application also not upgraded samsung app store,Positive
394,doubtful choosing tv happy choosing delivers promised panel quality top notch sound quality good intelligent mode real helpful every new technology doesnt feel left looking qled tv go,Positive
395,complete value money n best tv price picture qty also good even app also good,Positive
396,expectations reached excellent experience,Positive
397,best class k tv,Positive
398,awesome led tv vivid picture crystal clear sound true value money,Positive
399,excellent display quality got delivery next day installation done day feature like samsung oneconnect box included wall mount usp product qled panel provides great contrast however audio not loud like led tv able take maximum volume better buy soundbar compensate tizen operating system let not good android webos nothing done part,Positive
400,excellent product excellent delivery installation,Positive
401,tv local dimming dolby vision support image quality still not bad hdr hdr support hdr tv punchy oneplus qled q series tvs since local dimming audio tv truly feels like next level better tv price range oneplus lacks sales support recommend buy one instead warranty oneplus tv dead since last two months nobody came repai,Neutral
402,picture quality expellant sound still need power remote small handy worth money,Neutral
403,excellent television price range sound output great however going inch version watt output decent room might need soundbar hall blacks good not deep oled however price range get better colour contrast amazing qled tech television frame gap wallmount art mode actually cherry cake woul,Positive
404,looks great wall,Positive
405,best tv ever,Positive
406,best tv buy,Positive
407,best tv,Positive
408,must buy art lover want decor home something unique picture quality superb art mode said awesome service flipkart well early delivery installation lets see tv work time,Positive
409,awesome pic graceful looks let poor wifi antenna price point components top notch,Positive
410,loved sound picture quality makes feel amazing buying tv one negative point end frame buy tv frame separately not assembled tv know time buying,Positive
411,good bluthooth connectivity not good connect home theater bluthooth tv completely remote hang,Neutral
412,amazing tv best,Positive
413,whatever imagined inch lifestyle tv tv beautiful bold colourful sound great could bass job w speakers wish frames cheap easily available another thing everyone else take tv extra careful one connect cable single cable tv expensive k love frame,Positive
414,nice,Positive
415,low quality picture not clarity picture,Neutral
416,good picture quality bright surrounding vibrant colours notice blacks not good dark surroundings would wish oled tv also viewing angles not good upscaling video processing not good well specially sd content lot judder turn high frame rate feature clear motion sound ok anyways expect much w speakers active voice amplifier feature seems gimmicky,Neutral
417,excellent buy value money looking tv k budget samsung frame best choice right value money tv brand comes close price sector frame concept excellent even without tv stands high picture performance tizen os bit laggy besides best tv buy inch version aggressively priced one bought,Positive
418,nice tv go u budget k,Positive
419,expectations reached experience great picture quality colours natural perfect,Positive
420,amazing,Positive
421,best qwwwsum picture quality sound,Positive
422,amazing tv great picture quality good speakers,Positive
423,loved,Positive
424,fantastic picture look tv awesome tv price frame look realistic check look,Positive
425,using huge inch tv mi inch tv looks small,Neutral
426,awesome picture quality sound best value money thank flipkart,Positive
427,awesome,Positive
428,excellent purchase prompt delivery installation real value money,Positive
429,excellent tv awesome sound picture quality dont need external speakers tv sound enough good base minor downside tizen operating system runs bit slow initial minutes turns tv,Positive
430,tv tick right boxes terms latest features picture sound quality best class though looking dolby vision one prime features settled tv due offering high contrast acceptable brightness level hdr price range comparison branded tvs,Positive
431,last year frame model looked felt premium frame tv feels cheaper quality degrade display body remote owned model better display viewing angels also everything felt premium feel material sound model better interface better model software interface way smoother model model interface dark apps things keeps lagging hanging,Positive
432,awesome,Positive
433,expect hd channels look great tv except small flaw everything great tv tv even comes close similar price range,Positive
434,amazing product thing many features price range,Positive
435,one much better sound experience inch model bcz speakers woofer picture quality easily comparable l model satisfied white remote one connect box overall tv quality experience,Positive
436,best market,Positive
437,love,Positive
438,nice sound screen frame,Positive
439,ordered tv flipkart delivery done next day n installation day delivery worth buying qled tv budget picture quality sound n connectivity awesome remote slim n handy handled carefully costly smart things app great wir u operate tv remote areas internet connectivity must picture upscaling mobile tv awesome overall rating strongly recommend go,Positive
440,good,Positive
441,nice tv,Positive
442,prompt safely delivered flipkart installation completed days delivery thanks flipkart samsung,Positive
443,best tv ever,Positive
444,hesitant not available offline store watching image spending goodbut phenomenali done tremendous research frame best installation awesome experience,Positive
445,one best product samsung,Positive
446,best tv right not price range plus frame feature amazing must buy,Positive
447,good tv highly recommended,Positive
448,not yet installed delivery person much better guy came yesterday,Positive
449,best segments picture quality superb viewing angles also v good though va pannel picture upscaling great virtual audio systems itunes impressive sound also really qled pannel value money,Positive
450,slight technical error occurred glip cart samsung installation due bad weather really enjoy see frame,Negative
451,cool trendy,Positive
452,excellent product,Positive
453,value money,Neutral
454,perfectly home looking latest facilities,Positive
455,fabulous product exceptional delivery flipkart great service samsung even lockdown period,Positive
